Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
b37d054323853b171fc61a04c69c052293b59df25835bc59b75cfbcbe4d82af0,2015-11,Surrey Police,Surrey Police,-0.210884,51.242056,On or near EAST ROAD,E01030623,Reigate and Banstead 009B,Investigation complete; no suspect identified
7467d6bcd6ed3f1790cc70dd2789f69eeea60b24b124c807da48338be64cc0df,2015-11,Surrey Police,Surrey Police,-0.210884,51.242056,On or near EAST ROAD,E01030623,Reigate and Banstead 009B,Investigation complete; no suspect identified
165a9ff5810e45b5f560bea54565aa44d4c1473f9ce1f45f03c300ba7c438717,2015-11,Surrey Police,Surrey Police,-0.166824,51.249036,On or near MEAD CLOSE,E01030618,Reigate and Banstead 010D,Investigation complete; no suspect identified
ab3ce1762917b2d77f14baaa8196a26baa931a26f7ae7d3c97f2453b9e4cb956,2015-11,Surrey Police,Surrey Police,-0.162326,51.246124,On or near WIGGIE LANE,E01030611,Reigate and Banstead 011B,Investigation complete; no suspect identified
adf4c2481a07e847e788bc7a5a6b635041cd8ba8e113212689e0abbb2cd7d144,2015-11,Surrey Police,Surrey Police,-0.160088,51.244389,On or near KEATS AVENUE,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
7877c93d63efd19223886bf59d7f3a8b9f5d9a6d305067723efed75946f43def,2015-11,Surrey Police,Surrey Police,-0.175871,51.247451,On or near FULBOURNE CLOSE,E01030619,Reigate and Banstead 010E,Investigation complete; no suspect identified
9085f1c3366ac1cca84f883d8ca83a9e047b22df934ca7162a02e990dbf6f64f,2015-11,Surrey Police,Surrey Police,-0.175587,51.248471,On or near COLMAN WAY,E01030619,Reigate and Banstead 010E,Investigation complete; no suspect identified
ff8273fc0dee5e10bc3c486abfe0acef08b3fd04da46ade78be5638e6dd294a2,2015-11,Surrey Police,Surrey Police,-0.175587,51.248471,On or near COLMAN WAY,E01030619,Reigate and Banstead 010E,Investigation complete; no suspect identified
f78c09e28d5e9085caad83e07190e5656d442336c22e9e8c890586a26bd15126,2015-11,Surrey Police,Surrey Police,-0.173729,51.240385,On or near STATION ROAD,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
b02405e35a4600708e2c350789520b73c7cae94b840e97ea2989bc2d7079c204,2015-11,Surrey Police,Surrey Police,-0.171335,51.237164,On or near GROVEHILL ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
88a02a773aa6e11a9445f876285097912dad2f4964cfe6f4529efa207e605eab,2015-11,Surrey Police,Surrey Police,-0.168576,51.236671,On or near READING ARCH ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
e711eda7aa562d6e233c1bcbe3d386fe44f80a6e1949c4e032ccfe442c30fae9,2015-11,Surrey Police,Surrey Police,-0.167824,51.240814,On or near Theatre/Concert Hall,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
d3b93e942852886088fd3c7a20d169458eb1c881ee02d3d0224af10df84e3694,2015-11,Surrey Police,Surrey Police,-0.167824,51.240814,On or near Theatre/Concert Hall,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
42c5df3d596be57ddd34efdd0cc38631592529752898ece46cf696054aafc097,2015-11,Surrey Police,Surrey Police,-0.167986,51.239612,On or near MARKET FIELD ROAD,E01030613,Reigate and Banstead 011D,Investigation complete; no suspect identified
cec60abc574e31ae2499723910c4938ee6dc21cafb0db2ed548c3d5cf235aa82,2015-11,Surrey Police,Surrey Police,-0.169758,51.240808,On or near Supermarket,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
46732ca8d53775073d18a86d7b4ca851abe9c7c76d3a6e60cbe30aa44e972e85,2015-11,Surrey Police,Surrey Police,-0.169705,51.239612,On or near Parking Area,E01030615,Reigate and Banstead 010A,Investigation complete; no suspect identified
4a849e27c2dcb21a764a959084ce213bcfd222a7ff2c9a9dc5f7b51eba7b0e40,2015-11,Surrey Police,Surrey Police,-0.166077,51.241515,On or near PRINCESS WAY,E01030612,Reigate and Banstead 011C,Investigation complete; no suspect identified
c87cbe2aeadc56c1f32e8e25d705128415274d7cc250d2c45efd4df9f249eeac,2015-11,Surrey Police,Surrey Police,-0.676511,51.353340,On or near THE CLOSE,E01030781,Surrey Heath 003D,Investigation complete; no suspect identified
0e2332f31c5977000fdca512df6182a4b0c72449c14de62013ed3fdb6a30080c,2015-11,Surrey Police,Surrey Police,-0.664023,51.350195,On or near Supermarket,E01030779,Surrey Heath 003B,Investigation complete; no suspect identified
136979fa0d34f4e88ea7fc94809b87d296a6b872a7c4ebdf83575a715712419b,2015-11,Surrey Police,Surrey Police,-0.625900,51.317921,On or near LIMECROFT ROAD,E01030978,Woking 012C,Investigation complete; no suspect identified
07860d9bddd3dc89ff112b64a2f3d956c79686a8ffa7e51e7f9926fcba02b1e7,2015-11,Surrey Police,Surrey Police,-0.625900,51.317921,On or near LIMECROFT ROAD,E01030978,Woking 012C,Investigation complete; no suspect identified
c780e2a4e276fa2dad680d9448747e4fd9d15de72003c7fa2cc01247d61a8861,2015-11,Surrey Police,Surrey Police,-0.601576,51.344853,On or near Sports/Recreation Area,E01030764,Surrey Heath 001B,Investigation complete; no suspect identified
3474c879d78adbb626bd1d7854f7bbf75aee918b0736ad94e992abf786d8af28,2015-11,Surrey Police,Surrey Police,-0.637650,51.326709,On or near STRAWBERRY FIELDS,E01030762,Surrey Heath 006B,Investigation complete; no suspect identified
0443b5eebf1ef4014067ce6460f1f8e02d9827bc1967f33bb50b28b1f8443199,2015-11,Surrey Police,Surrey Police,-0.636118,51.335800,On or near KINGS ROAD,E01030807,Surrey Heath 006D,Investigation complete; no suspect identified
6bb89d306bbee87877a159b315617f7a4871a67e35fd2bcf8326266f0fc29a65,2015-11,Surrey Police,Surrey Police,-0.663997,51.351084,On or near Petrol Station,E01030779,Surrey Heath 003B,Investigation complete; no suspect identified
73b4826100ca93abe33fc48c6d686d94b1e9be415d168cbdd2c0ed935d2743f6,2015-11,Surrey Police,Surrey Police,-0.064045,51.243802,On or near LOVE LANE,E01030825,Tandridge 009B,Investigation complete; no suspect identified
4a4e32438b9e29dfee4b5532b309d56caf4dd6938514deba8bf172b4683420cf,2015-11,Surrey Police,Surrey Police,-0.131679,51.227338,On or near NORTH STATION APPROACH,E01030813,Tandridge 008B,Investigation complete; no suspect identified
1b461905a5a96e1bd75592a3dbbed1e832f610da30cf8d36d85d8827a34cf77e,2015-11,Surrey Police,Surrey Police,-0.133931,51.224784,On or near THE AVENUE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
3ebe1b8cd4e202392ae2680540fe1e0e7a0fcdbed03258d30683233cf8f4ff60,2015-11,Surrey Police,Surrey Police,-0.133931,51.224784,On or near THE AVENUE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
e0fd64d4c0c70edddcf65a0e37f89194c22208ace078b88dc81267a364438539,2015-11,Surrey Police,Surrey Police,-0.099064,51.240617,On or near HIGH STREET,E01030812,Tandridge 008A,Investigation complete; no suspect identified
c62e8867e99f4af073792c395fecc8b71a483775b1fbe10b248fec1c988b44c8,2015-11,Surrey Police,Surrey Police,-0.092570,51.238299,On or near ST CATHERINE'S CROSS,E01030812,Tandridge 008A,Investigation complete; no suspect identified
c775789717f9758f52dbd454fc4bf0d20572f4336d9a1829bba2ed05a07e758a,2015-11,Surrey Police,Surrey Police,-0.140795,51.228958,On or near BOWER HILL LANE,E01030813,Tandridge 008B,Investigation complete; no suspect identified
dfbda8e10b0bba75089083e7043cb4fc4dd2abd33ebccfdc5874aa95a2a205a5,2015-11,Surrey Police,Surrey Police,-0.132178,51.228461,On or near TRINDLES ROAD,E01030813,Tandridge 008B,Investigation complete; no suspect identified
92d83e39db1ada0471290d1962a57f7689fb4e1c3300e285162c5bb50dac452a,2015-11,Surrey Police,Surrey Police,-0.131083,51.229675,On or near MID STREET,E01030813,Tandridge 008B,Investigation complete; no suspect identified
2454eb8ec32fe7f3752c506f588ed247cc826e2f1c736ee39952e27fe014b6c1,2015-11,Surrey Police,Surrey Police,-0.132178,51.228461,On or near TRINDLES ROAD,E01030813,Tandridge 008B,Investigation complete; no suspect identified
58b050c1b0ddf04334565ef895db5f49c22e934a8ce7985480718ae9a27dc0ce,2015-11,Surrey Police,Surrey Police,-0.137679,51.225257,On or near BOWER HILL CLOSE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
b175be855d184a1ed20e8901c23b16a4972f617c9156c40e469040152bbfa716,2015-11,Surrey Police,Surrey Police,-0.137679,51.225257,On or near BOWER HILL CLOSE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
4647ae8dc25e0785d4ea77cb32dc5f448bd179ff1eaadaf459dcc04ac38a452e,2015-11,Surrey Police,Surrey Police,-0.128415,51.222726,On or near THEPPS CLOSE,E01030814,Tandridge 008C,Investigation complete; no suspect identified
66751f7a52595d90e300990f43bb626782b73264a5dfc8f27332603e8ec2b3bb,2015-11,Surrey Police,Surrey Police,-0.133339,51.226672,On or near THE COPSE,E01030813,Tandridge 008B,Investigation complete; no suspect identified
340018afd6bee13dc6642c3c8410849d59486a10985af018316cc488c60885c3,2015-11,Surrey Police,Surrey Police,-0.121115,51.269390,On or near HILLTOP LANE,E01030815,Tandridge 008D,Investigation complete; no suspect identified
ca0c9bea9d330c5b085932c4346ffd0bbbbd636f9aaa05228128183a62c8b312,2015-11,Surrey Police,Surrey Police,-0.088302,51.280415,On or near STANSTEAD CLOSE,E01030847,Tandridge 005B,Investigation complete; no suspect identified
f4b93da32df2f864c8c85e16ee89b963055883b9cc7c2a31658ae4183c081a57,2015-11,Surrey Police,Surrey Police,-0.090894,51.285673,On or near PARK ROAD,E01030848,Tandridge 005C,Investigation complete; no suspect identified
df8ae56e8956632b20d550cb64e9867a4330dd280cfd16375a0ca32abaf1bc85,2015-11,Surrey Police,Surrey Police,-0.099940,51.290973,On or near GEORGES TERRACE,E01030858,Tandridge 003E,Investigation complete; no suspect identified
56cdc0b331502b6075f66a0c520e9debded78e0e99731d96ee30eb5c166e1a1c,2015-11,Surrey Police,Surrey Police,-0.100447,51.291530,On or near COULSDON PLACE,E01030858,Tandridge 003E,Investigation complete; no suspect identified
3c9c4c833b8d84d2260de509b1590db1d10767901399dcf7a88d7fa7e7d6bf88,2015-11,Surrey Police,Surrey Police,-0.094015,51.288224,On or near AVENUE ROAD,E01030848,Tandridge 005C,Investigation complete; no suspect identified
50e909b7c31a51f1fc13068891754146d20c9acb1e3c96df9362f8faa370b509,2015-11,Surrey Police,Surrey Police,-0.087757,51.285928,On or near Petrol Station,E01030847,Tandridge 005B,Investigation complete; no suspect identified
fc88f20695b122d0c19b9538c56b98829f804af70552b2944c769df60c166cfe,2015-11,Surrey Police,Surrey Police,-0.088850,51.288967,On or near ROCHESTER GARDENS,E01030847,Tandridge 005B,Investigation complete; no suspect identified
6b4c176c5654e3d435cc940bf5ffb384f7f0cea3bbc7d94db519908b0d4b7701,2015-11,Surrey Police,Surrey Police,-0.091046,51.262987,On or near HEXTALLS LANE,E01030828,Tandridge 004A,Investigation complete; no suspect identified
914ec856c348fe10164a8f9af84832d9014cf76dd6751e7c814f7c3adb5a2e33,2015-11,Surrey Police,Surrey Police,-0.076980,51.281632,On or near CHURCH WALK,E01030829,Tandridge 004B,Investigation complete; no suspect identified
aa383ca6b2d62ecfb7b912020ca769135b047072e2fcb4fb70587466b705aa46,2015-11,Surrey Police,Surrey Police,-0.078068,51.285472,On or near FARNINGHAM ROAD,E01030850,Tandridge 004D,Investigation complete; no suspect identified
804714518bf566dd758c41ceaaee7cd0b74aad6cb613695b6d07f147ad0e24f9,2015-11,Surrey Police,Surrey Police,-0.121181,51.259679,On or near OAKWOOD ROAD,E01030815,Tandridge 008D,Investigation complete; no suspect identified
dfc46a97de053be3cf86ad529c8bc388fbc8ce99761f8caee6db9c247e3b2817,2015-11,Surrey Police,Surrey Police,-0.079256,51.272452,On or near THE COPSE,E01030828,Tandridge 004A,Investigation complete; no suspect identified
0e3ce443354c180565e7aa7463bc8f17b34414b8343d8ff4cff1f1091e69ac89,2015-11,Surrey Police,Surrey Police,-0.089954,51.283446,On or near QUEEN'S PARK ROAD,E01030847,Tandridge 005B,Investigation complete; no suspect identified
bd1d2ab74deabfa1bb574395e96d77c1c09d56b4f44d7f0fc1b02c46e00ef6ba,2015-11,Surrey Police,Surrey Police,-0.078068,51.285472,On or near FARNINGHAM ROAD,E01030850,Tandridge 004D,Investigation complete; no suspect identified
47930ee650e1db43594982b49cb64c9d01a4daeae9139628c2f7aa8adafe3c96,2015-11,Surrey Police,Surrey Police,-0.075623,51.281511,On or near Theatre/Concert Hall,E01030829,Tandridge 004B,Investigation complete; no suspect identified
e2c35deb87f090ba14eddccb881c99a6fb7da294ee955753c0a8fc145e4b5547,2015-11,Surrey Police,Surrey Police,-0.078982,51.304786,On or near Sports/Recreation Area,E01030859,Tandridge 002C,Investigation complete; no suspect identified
dc996611d89182fb34edd710d3edbdd590f3df25ea20fe91cb230c03bb1513ab,2015-11,Surrey Police,Surrey Police,-0.050289,51.193995,On or near COTTENHAMS,E01030827,Tandridge 009D,Investigation complete; no suspect identified
d969b38136f18ef6abcd61911dc61ffeca9e764fad0e14bce59376908ead51e0,2015-11,Surrey Police,Surrey Police,-0.065812,51.178416,On or near BRICKHOUSE LANE,E01030816,Tandridge 011A,Investigation complete; no suspect identified
7889ccff7a49f2a9c818d93d983e647417b6a99ed98d42f9a17de982f0f3b222,2015-11,Surrey Police,Surrey Police,-0.063633,51.203102,On or near CARLTON ROAD,E01030827,Tandridge 009D,Investigation complete; no suspect identified
466f6676055616826ed894d256fbef45a0ca7f252f3a998f4c765f929bb9d1c9,2015-11,Surrey Police,Surrey Police,-0.064617,51.253029,On or near EVELYN GARDENS,E01030824,Tandridge 009A,Investigation complete; no suspect identified
9a6bd45aee855a7b80f12d3cf2d6569772310953404d7810a7be644f33445798,2015-11,Surrey Police,Surrey Police,-0.064617,51.253029,On or near EVELYN GARDENS,E01030824,Tandridge 009A,Investigation complete; no suspect identified
8f61be5540f7a8b01af0d5e86f904f8e498ee04b840653629f8a0ff0bbacb813,2015-11,Surrey Police,Surrey Police,-0.063696,51.254821,On or near SELBOURNE SQUARE,E01030824,Tandridge 009A,Investigation complete; no suspect identified
29375a646519e96a54be5f8005561cdd9b18b8d77a53dfc6d490d75545545844,2015-11,Surrey Police,Surrey Police,-0.065235,51.249586,On or near COURT ROAD,E01030825,Tandridge 009B,Investigation complete; no suspect identified
b7b40b5fc0ab026c69aef76de8ab9ca57faaab73c6465fb8efeb3b4d3839f064,2015-11,Surrey Police,Surrey Police,-0.066602,51.244662,On or near HICKMANS CLOSE,E01030825,Tandridge 009B,Investigation complete; no suspect identified
8f3f7501887603023168731d21b2c5ec98f2f55fc1a5ae5bce317a3585a46e56,2015-11,Surrey Police,Surrey Police,-0.064045,51.243802,On or near LOVE LANE,E01030825,Tandridge 009B,Investigation complete; no suspect identified
d153fe385fdbb992dd327538bc6a0a61d8a842b56b2ed58df848ee2e66f204c2,2015-11,Surrey Police,Surrey Police,-0.070643,51.244981,On or near WILLOW WAY,E01030825,Tandridge 009B,Investigation complete; no suspect identified
8446b473eea2613c40936cbffa1f21d11545a42ef4245029a17cd01a1977578e,2015-11,Surrey Police,Surrey Police,-0.070643,51.244981,On or near WILLOW WAY,E01030825,Tandridge 009B,Investigation complete; no suspect identified
23c8aa2b85ec42b3bb8cc56cc3aa3325e4598d95ac1b4e50b00e4ed7d4314f5c,2015-11,Surrey Police,Surrey Police,-0.070643,51.244981,On or near WILLOW WAY,E01030825,Tandridge 009B,Investigation complete; no suspect identified
fc3cbf482d14e354817189f390801e3bab87ddb41e35d3921e981e772ddf75e1,2015-11,Surrey Police,Surrey Police,-0.010156,51.197681,On or near Park/Open Space,E01030834,Tandridge 010D,Investigation complete; no suspect identified
021c102566758475d021b1e90bd677fbbca186818f9285a5e6e5d74d7c3d2bc1,2015-11,Surrey Police,Surrey Police,0.000720,51.201605,On or near CHELLOWS LANE,E01030834,Tandridge 010D,Investigation complete; no suspect identified
7339e6854fcd448d144ace8822cb84bb0e3b4f0315ad74841ceb261611ed1eca,2015-11,Surrey Police,Surrey Police,0.011790,51.175425,On or near Sports/Recreation Area,E01030821,Tandridge 010A,Investigation complete; no suspect identified
65680600531fb66401ed46cf78c85307902b7659d8b23fb6093edd4456c8fd74,2015-11,Surrey Police,Surrey Police,-0.048337,51.141272,On or near SPRINGFIELD GARDENS,E01030823,Tandridge 011E,Investigation complete; no suspect identified
02b8bdaf10af459e19be38abeda79f34c5660c07663b1d32720b8186af260b7e,2015-11,Surrey Police,Surrey Police,-0.068955,51.157289,On or near WEST PARK ROAD,E01030816,Tandridge 011A,Investigation complete; no suspect identified
98d9a1d354be1210cbd2befc15a6665d78ca304d988f4d4d3a51b2248e813497,2015-11,Surrey Police,Surrey Police,-0.177162,51.179961,On or near PARKHURST GROVE,E01030584,Reigate and Banstead 016A,Investigation complete; no suspect identified
491dbe8caf7b8fbad50f62c317ffa165a0c2e3a4da9619b1719f4c1f7ea01b97,2015-11,Surrey Police,Surrey Police,-0.164119,51.184514,On or near Petrol Station,E01030576,Reigate and Banstead 018B,Investigation complete; no suspect identified
bbd9a2fdafdddf849fc2f2f32f01bdefb3063da974bb2dff494e2335f104955b,2015-11,Surrey Police,Surrey Police,-0.164119,51.184514,On or near Petrol Station,E01030576,Reigate and Banstead 018B,Investigation complete; no suspect identified
9c3dfc20d9c65dd5f8057711be0b0d96d92f93c303999082eea0366ede8d0f6f,2015-11,Surrey Police,Surrey Police,-0.177959,51.261674,On or near Sports/Recreation Area,E01030625,Reigate and Banstead 009D,Investigation complete; no suspect identified
fc2fe12dc9a80ff7d9623d3e45345e26269cf675c2e2060722662e41cb3d44b1,2015-11,Surrey Police,Surrey Police,-0.153382,51.256217,On or near BATTLEBRIDGE LANE,E01030602,Reigate and Banstead 008D,Investigation complete; no suspect identified
efb63656945e23c267cb15f06c9a8630b03caf6d45ca568e90dd2942d869776d,2015-11,Surrey Police,Surrey Police,-0.142917,51.260907,On or near NAILSWORTH CRESCENT,E01030599,Reigate and Banstead 008A,Investigation complete; no suspect identified
54e1788568ac75efae193a8f20a4b52dfaa7539400679996a5d7a123e24dda28,2015-11,Surrey Police,Surrey Police,-0.141373,51.261512,On or near MANSFIELD DRIVE,E01030601,Reigate and Banstead 008C,Investigation complete; no suspect identified
cb2dfd504cdb338db219ba2a86975922b2d327379f3714df399bf57705c2509e,2015-11,Surrey Police,Surrey Police,-0.144166,51.260873,On or near PORTLAND DRIVE,E01030599,Reigate and Banstead 008A,Investigation complete; no suspect identified
e3e23a14cfa8411bb90972ba50a028063874f2253c3884f64252941d0013790c,2015-11,Surrey Police,Surrey Police,-0.151204,51.263700,On or near STATION ROAD SOUTH,E01030598,Reigate and Banstead 009A,Investigation complete; no suspect identified
62f42683fbc5ece9f4d6faebbab7225f4965e30cd31e024ca89f4cb71e556650,2015-11,Surrey Police,Surrey Police,-0.152609,51.264424,On or near HIGH STREET,E01030598,Reigate and Banstead 009A,Investigation complete; no suspect identified
