Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
11863dc36ad99986a529fb3279d5d49a6b43cabcbb6fdaa16c5640fc0ea436f6,2015-11,Cleveland Police,Cleveland Police,-1.238405,54.574652,On or near SMITH STREET,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
13e56bcd8985e6d0224efa933e2ac633c789c6aa1db777eeb6f730a2aba802b5,2015-11,Cleveland Police,Cleveland Police,-1.275092,54.556715,On or near Parking Area,E01012289,Stockton-on-Tees 017D,Investigation complete; no suspect identified
ef80c3a27ccfdf0e74e8f535429e40e2f8fef7833ce7dfab5fa319bc2a9150cc,2015-11,Cleveland Police,Cleveland Police,-1.312141,54.563995,On or near FINKLE STREET,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
8adb7e6114f286fbded95d520cc6bd995e1891a76c3b1e6e316d7e92f3ca886f,2015-11,Cleveland Police,Cleveland Police,-1.192157,54.548541,On or near HUNTLEY CLOSE,E01012082,Middlesbrough 010A,Investigation complete; no suspect identified
9e1d74b5ba38e1f90569db200799ddc8e36b7f7a923e6e04c240a575062da40d,2015-11,Cleveland Police,Cleveland Police,-1.183449,54.575094,On or near OWENS ROAD,E01012167,Redcar and Cleveland 022B,Investigation complete; no suspect identified
892c4d5568dbf960757fe8e4c804356caab7687bf44276525646b1cf032b32c4,2015-11,Cleveland Police,Cleveland Police,-1.197228,54.565839,On or near COTSWOLD AVENUE,E01012076,Middlesbrough 004C,Investigation complete; no suspect identified
c06c9cb46642ef3b024ce8dae41ccc2a0a85735dc884d4c2202ca59b9cc4ddfe,2015-11,Cleveland Police,Cleveland Police,-1.231712,54.574394,On or near Park/Open Space,E01012068,Middlesbrough 001A,Investigation complete; no suspect identified
504f3f0a891133e6b01c66acf878202a319f8ec9545fac4bf49ecae9e57051df,2015-11,Cleveland Police,Cleveland Police,-1.282315,54.606770,On or near Petrol Station,E01012215,Stockton-on-Tees 003D,Investigation complete; no suspect identified
1e5bf9544f06631e4f8270829ffd9c7af7383d9cc3c9ec40f790117b6ea1b4c8,2015-11,Cleveland Police,Cleveland Police,-1.257652,54.556600,On or near HAMBLEDON ROAD,E01012054,Middlesbrough 009B,Investigation complete; no suspect identified
f0db8b504e1968cccd3404632658b9a64367889c90a5898874eca816e9ac1e73,2015-11,Cleveland Police,Cleveland Police,-1.147032,54.553660,On or near BRACKENFIELD COURT,E01012112,Redcar and Cleveland 015A,Investigation complete; no suspect identified
c0126a87377591851f3b86304ebdc324737ab8c33175c77a7dd393b29a696848,2015-11,Cleveland Police,Cleveland Police,-1.189379,54.549862,On or near NORFOLK CRESCENT,E01012017,Middlesbrough 007C,Investigation complete; no suspect identified
bb3b2a26139d25017bfe6150051146281b048adf3935e12b539545c8f5e5e880,2015-11,Cleveland Police,Cleveland Police,-1.212729,54.690815,On or near MILNER GROVE,E01011974,Hartlepool 005B,Investigation complete; no suspect identified
c177523c75e1865a76d7b05cbed99b98b6d824c29e4c2b571d856206f98ba9b4,2015-11,Cleveland Police,Cleveland Police,-1.311633,54.562958,On or near Parking Area,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
779ac8cb0de795733512226777c3d56d655f97625909880fffe55b7dfea6800a,2015-11,Cleveland Police,Cleveland Police,-1.212472,54.520402,On or near LINGFIELD WAY,E01012033,Middlesbrough 019D,Investigation complete; no suspect identified
ff3c0a441c3bd2c2591ccf4259b4b2dcb81572a2ee51684157726be0d15fabdd,2015-11,Cleveland Police,Cleveland Police,-1.280927,54.603850,On or near WARWICK CRESCENT,E01012196,Stockton-on-Tees 003A,Investigation complete; no suspect identified
749253144bee077833f73fd9ec1842220bcd511e01b01ce202962648cb794785,2015-11,Cleveland Police,Cleveland Police,-1.212128,54.672182,On or near KATHLEEN STREET,E01012001,Hartlepool 008D,Investigation complete; no suspect identified
824184fa5c7ce6070897cd3ea548038b422755070946774e4e686f9cf57d5d6d,2015-11,Cleveland Police,Cleveland Police,-1.297629,54.556245,On or near Parking Area,E01012287,Stockton-on-Tees 017B,Investigation complete; no suspect identified
6cdd64b9346dadca9c469618d0ce2b5f3643215adb19ecebd430fa9d4a86812c,2015-11,Cleveland Police,Cleveland Police,-1.212936,54.692138,On or near Hospital,E01011955,Hartlepool 003A,Investigation complete; no suspect identified
32b87cb4432f1114e995334b2bac27400e2c134f54dada928d8873730c1b6dfe,2015-11,Cleveland Police,Cleveland Police,-1.206368,54.573844,On or near LAWSON WAY,E01012059,Middlesbrough 002B,Investigation complete; no suspect identified
6da3a588abb6325178fac4a2651ec44e7df067dc094f46c6fe8b994334a68359,2015-11,Cleveland Police,Cleveland Police,-1.339623,54.495037,On or near Prison,E01012235,Stockton-on-Tees 024A,Investigation complete; no suspect identified
84cf125fa0a499f4c5b4ec3db8ccaa825dd9fe2e4c7cee8e8b65acd4034b03fe,2015-11,Cleveland Police,Cleveland Police,-1.312141,54.563995,On or near FINKLE STREET,E01012266,Stockton-on-Tees 014E,Investigation complete; no suspect identified
3f4c047c7c4ca41cf6f956b9ba7f1265781847bba0ad50a102cb11ee1f015fa9,2015-11,Cleveland Police,Cleveland Police,-1.236224,54.577128,On or near Shopping Area,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
68293e4e18cf8c70a84e5c792495dd52ea581f4cdde65a0f2a77f300dd0887fd,2015-11,Cleveland Police,Cleveland Police,-1.215581,54.685298,On or near VICTORIA ROAD,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
8f17e4e62b20a5e76c5f93df7e760b8120b28bc6a3134a310cdc070fbab2dd5d,2015-11,Cleveland Police,Cleveland Police,-1.292929,54.617887,On or near AXBRIDGE COURT,E01012296,Stockton-on-Tees 001E,Investigation complete; no suspect identified
8e8f99b0f2811262b97ae6e101a9260c57b5fc6794c5ad8f0fa76695a9576edc,2015-11,Cleveland Police,Cleveland Police,-1.178576,54.579707,On or near NAPIER STREET,E01033470,Redcar and Cleveland 022G,Investigation complete; no suspect identified
21b2309ff84b224eb7df066864ec200c54ec6f465db954222ba66e2335980a9f,2015-11,Cleveland Police,Cleveland Police,-1.314360,54.564501,On or near Supermarket,E01012267,Stockton-on-Tees 014F,Investigation complete; no suspect identified
676533e07ef4fd495b13c1cd016882587d79cde56797d36cc7db9ca43780dbf7,2015-11,Cleveland Police,Cleveland Police,-1.176952,54.560464,On or near NORWOOD ROAD,E01012091,Middlesbrough 007F,Investigation complete; no suspect identified
0c8125121d669398e83881f6ea4df7ef10c2c6394315027f50d7a0ab14bc13f5,2015-11,Cleveland Police,Cleveland Police,-1.216990,54.601549,On or near Park/Open Space,E01012198,Stockton-on-Tees 003B,Investigation complete; no suspect identified
3b09770f726e7dfdfc100735ae4cdb3d7d2f57df201ab4a96da8955d84936137,2015-11,Cleveland Police,Cleveland Police,-1.360801,54.568584,On or near SEATON CLOSE,E01012191,Stockton-on-Tees 015B,Investigation complete; no suspect identified
e16e3e60ff050d751d7800b64bd9825c4ed4c7bcd93e9821a699231d8c92b8f1,2015-11,Cleveland Police,Cleveland Police,-1.289696,54.537596,On or near Supermarket,E01012284,Stockton-on-Tees 020C,Investigation complete; no suspect identified
60e69e713002bdff655f012a60f27298853ff42760c0d1434a3b48f3547922ef,2015-11,Cleveland Police,Cleveland Police,-0.884761,54.553352,On or near LINGBERRY GARTH,E01012136,Redcar and Cleveland 013D,Investigation complete; no suspect identified
7e4c3bc6137cac65c3093e6077b2fb99dbc80acf2bbdc900259cf841d77eadf0,2015-11,Cleveland Police,Cleveland Police,-1.313900,54.563331,On or near HAMBLETONIAN YARD,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
6ee84f257dcd4c2dd6b179a52fd6c6346a6ce8ed215b2c325fd1e0ee5cb74f37,2015-11,Cleveland Police,Cleveland Police,-1.321473,54.570176,On or near SAMUEL STREET,E01012254,Stockton-on-Tees 012E,Investigation complete; no suspect identified
1887d16b2a7f0872156f6c6f9bcfcb8119baabfe47db7af43a476f3261a34dda,2015-11,Cleveland Police,Cleveland Police,-1.062079,54.527643,On or near DERBY ROAD,E01033472,Redcar and Cleveland 019G,Investigation complete; no suspect identified
22a21637deb40ba4bd87dd5376ce6f8e07ececcbfa66e64d0fc08d00d34fe5b8,2015-11,Cleveland Police,Cleveland Police,-1.151697,54.576969,On or near ARGYLE ROAD,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
0682279bc76ca3cabce0795b7ee377cf27cc0663c7c6aef05a7975f66d4dc777,2015-11,Cleveland Police,Cleveland Police,-1.234399,54.578752,On or near Parking Area,E01033468,Middlesbrough 001G,Investigation complete; no suspect identified
411090ccf1374a28e78e492ce4df62949dfe77921735e276ed37066a00df6b54,2015-11,Cleveland Police,Cleveland Police,-1.250822,54.569041,On or near LONGFORD STREET,E01012037,Middlesbrough 003B,Investigation complete; no suspect identified
76511039c46398e95f1f917d863dee27f3ed707f58a22464b74116d158269df3,2015-11,Cleveland Police,Cleveland Police,-1.287484,54.604231,On or near OCHIL TERRACE,E01012197,Stockton-on-Tees 002A,Investigation complete; no suspect identified
8752aa29191459b6e6867d3c6367864839dc75585f4c45ecef46a7a06a382b8d,2015-11,Cleveland Police,Cleveland Police,-1.292110,54.619571,On or near FIELDING COURT,E01012297,Stockton-on-Tees 001F,Investigation complete; no suspect identified
357a606efc4d73e6339a587c5b92ba6f843425ed68f30ef1b87dd7fb2b03611d,2015-11,Cleveland Police,Cleveland Police,-1.291427,54.532232,On or near STIRLING WAY,E01012283,Stockton-on-Tees 020B,Investigation complete; no suspect identified
823805d0efa52986ad5f41c5e7f6fe6a2d617f9811df874c525f85eab78d0857,2015-11,Cleveland Police,Cleveland Police,-1.245314,54.568243,On or near PARLIAMENT ROAD,E01012040,Middlesbrough 003E,Investigation complete; no suspect identified
dcc60d87dacdff9c229427fd8dd03cec5343e1069701c5dbe8f29f397a91bc99,2015-11,Cleveland Police,Cleveland Police,-1.234242,54.664640,On or near DURNESS GROVE,E01011988,Hartlepool 010B,Investigation complete; no suspect identified
496389e1882e639a16778bd9ec195e96be07f0746216c475c5cf5344e2d27b64,2015-11,Cleveland Police,Cleveland Police,-1.049425,54.602722,On or near BODIAM DRIVE,E01012177,Redcar and Cleveland 004B,Investigation complete; no suspect identified
7c91461799bc72721b2f55e4ab7fdda5acecab2dfc4ac77eecab27e497a3eb4d,2015-11,Cleveland Police,Cleveland Police,-1.104284,54.603598,On or near WILTON AVENUE,E01032561,Redcar and Cleveland 003F,Investigation complete; no suspect identified
e2506736fe021f3309d5931ea17eeb4d3bad853c33cf1c99d77d10b383b858a3,2015-11,Cleveland Police,Cleveland Police,-1.223209,54.704202,On or near WINTERBOTTOM AVENUE,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
58e8dcbf8c6d0cdd57c4ca71f36aa680bdeba009007bf273f17405b05116ad6a,2015-11,Cleveland Police,Cleveland Police,-1.146143,54.574010,On or near ST MARYS COURT,E01033471,Redcar and Cleveland 009F,Investigation complete; no suspect identified
0d4e3f6f4ac7b4d6e92523005c236ff305e4239934a6052128b7e2b1420e43f3,2015-11,Cleveland Police,Cleveland Police,-1.215581,54.685298,On or near VICTORIA ROAD,E01011999,Hartlepool 007D,Investigation complete; no suspect identified
60313e5d3f5910e12696986d679f65040fcdc2f17277296f70358e9f13b068b7,2015-11,Cleveland Police,Cleveland Police,-1.320203,54.560005,On or near SHAFTESBURY STREET,E01033477,Stockton-on-Tees 014G,Investigation complete; no suspect identified
183ff6dd92dd52138e96a752c395e3d2360326548877c23898557fe86977f35c,2015-11,Cleveland Police,Cleveland Police,-1.231018,54.704027,On or near JOWITT ROAD,E01011952,Hartlepool 002A,Investigation complete; no suspect identified
d9b090e363850552b9b2bd4e2c7cffc4e94c0a1df0254148badf1a663bf932f1,2015-11,Cleveland Police,Cleveland Police,-1.340048,54.568374,On or near GRENADIER CLOSE,E01012207,Stockton-on-Tees 013C,Unable to prosecute suspect
9eca1fa3b91c432e8860ba738a2eae1da2ad3ea5b0a74c08ed1db15613526be1,2015-11,Cleveland Police,Cleveland Police,-1.215392,54.525211,On or near Supermarket,E01012030,Middlesbrough 019A,Unable to prosecute suspect
96168e4924c9bb9d55cefeda4cf0c6effc0dda0013d71d06f9fdee9d1873a71c,2015-11,Cleveland Police,Cleveland Police,-1.233748,54.577157,On or near ALBERT MEWS,E01033468,Middlesbrough 001G,Unable to prosecute suspect
5be6479a76109d9c55e3eea9aa758a30c8cde16828a868395781b4c93f5a6c62,2015-11,Cleveland Police,Cleveland Police,-1.258132,54.545477,On or near Coniston Shops,E01012010,Middlesbrough 012D,Unable to prosecute suspect
72e8eb2454b8f74613b3142f8bf0dacb1cc3a3a3cf62c4932d38234a44987e87,2015-11,Cleveland Police,Cleveland Police,-1.257489,54.564723,On or near BARNABY AVENUE,E01012014,Middlesbrough 008D,Unable to prosecute suspect
8bd6517f9f1f2cc07655d4cdb01b685f7ac8c76feb4129332378d7ca120af2c1,2015-11,Cleveland Police,Cleveland Police,-1.245869,54.527265,On or near OLDSTEAD COURT,E01012042,Middlesbrough 018A,Unable to prosecute suspect
90130aa1fa12f3b6a84905b7ef0ea7a63d45a8bb71c5ba68b5ebffb356204cfc,2015-11,Cleveland Police,Cleveland Police,-1.242467,54.705905,On or near EVERGREEN CLOSE,E01033465,Hartlepool 001F,Unable to prosecute suspect
94ff40c39cdc5cfd6a102e0d87efe9754c4b05fb5fb073eacb1b9dffbc4f597e,2015-11,Cleveland Police,Cleveland Police,-1.291427,54.532232,On or near STIRLING WAY,E01012283,Stockton-on-Tees 020B,Unable to prosecute suspect
23e07da38a26aac74b058fb2084652d5b6f051c4ff06a1f9ba06a1979c87e9be,2015-11,Cleveland Police,Cleveland Police,-1.252975,54.713429,On or near ASHWOOD CLOSE,E01011971,Hartlepool 001D,Unable to prosecute suspect
cb64d16ac27153d91c6db5e01dcbba4ed0f920a3ae3c40ca9705e051a9aedb8f,2015-11,Cleveland Police,Cleveland Police,-1.178262,54.562989,On or near Thorntree Park,E01012089,Middlesbrough 007D,Unable to prosecute suspect
5921e0b7392712dda9904145cd0d51574c2aea04f0c13575c992e670ce19a89e,2015-11,Cleveland Police,Cleveland Police,-1.269363,54.545914,On or near HADNALL CLOSE,E01012047,Middlesbrough 013B,Unable to prosecute suspect
1a57dcbbd16412b11f871cf85a762aa18c5707610b8908c511d5b0829d8bb9be,2015-11,Cleveland Police,Cleveland Police,-1.210357,54.686711,On or near A689,E01012000,Hartlepool 007E,Unable to prosecute suspect
e60c5d16473df37d1bb4a48d3105df9a7fec260eb6087bbb526503a6a9f2d8af,2015-11,Cleveland Police,Cleveland Police,-1.329604,54.518582,On or near MERIONETH CLOSE,E01033478,Stockton-on-Tees 023H,Unable to prosecute suspect
1eaf4691d8fe528c5ff076f852d51c9a700b73e27eb23c4c0f164e9cacbe2544,2015-11,Cleveland Police,Cleveland Police,-1.058313,54.608669,On or near ST THOMAS GROVE,E01012176,Redcar and Cleveland 004A,Unable to prosecute suspect
e5afbe9a5f30dc911034e81f2ea3ae5a3bf26f991b41914b80004a02193e0d4f,2015-11,Cleveland Police,Cleveland Police,-1.312945,54.589774,On or near SUMMERHOUSE SQUARE,E01012260,Stockton-on-Tees 007C,Unable to prosecute suspect
b44dd3d5973a54a468c062f0994240147fdfa4500292285a357b84f151b7f062,2015-11,Cleveland Police,Cleveland Police,-1.343202,54.592485,On or near RUNFOLD CLOSE,E01012249,Stockton-on-Tees 008B,Unable to prosecute suspect
866557eed5119fa7219ae05f87cbe8d50b01c21b3a5f02ab29833f1e0db1d18b,2015-11,Cleveland Police,Cleveland Police,-1.217287,54.522248,On or near Petrol Station,E01012030,Middlesbrough 019A,Unable to prosecute suspect
1bd8dc744457485e89f94d95ac90b41ea8bd43e1a148f8e9ab21210b1b9426be,2015-11,Cleveland Police,Cleveland Police,-1.323838,54.573964,On or near ZETLAND ROAD,E01012251,Stockton-on-Tees 012B,Unable to prosecute suspect
ae41fa9f950bcaa99b2a38ebfe767abf054dbb432797c0b0c99e2d001e35e21a,2015-11,Cleveland Police,Cleveland Police,-1.170075,54.549569,On or near OAKDALE,E01012148,Redcar and Cleveland 021A,Unable to prosecute suspect
b3df23b66754318489cd0e4396d2917516bffbc38315188df232676a5aa4debb,2015-11,Cleveland Police,Cleveland Police,-1.317178,54.587443,On or near HURY ROAD,E01012192,Stockton-on-Tees 007A,Unable to prosecute suspect
091922d619378442857e67d57e78e02ba95e9dad6fe0df5e034d03a2e2832ff9,2015-11,Cleveland Police,Cleveland Police,-1.186158,54.658017,On or near THE FRONT,E01011998,Hartlepool 011D,Unable to prosecute suspect
6024b0897026480ea404533d594f67dfb7a055b3220d436db10cf5232e6c9503,2015-11,Cleveland Police,Cleveland Police,-1.187847,54.566289,On or near TOMLINSON WAY,E01012060,Middlesbrough 002C,Unable to prosecute suspect
6c7917aec22dc65beba3f292c7c622ec101c84b73567fd5bc95e67aa689dbc6e,2015-11,Cleveland Police,Cleveland Police,-1.281832,54.611369,On or near COLESHILL CLOSE,E01012215,Stockton-on-Tees 003D,Unable to prosecute suspect
c3fe948b7cffdfce40125a3c7e7c8c8dfbb1102b3c12e01413ac2a6786256be4,2015-11,Cleveland Police,Cleveland Police,-1.326397,54.516345,On or near CENNON GROVE,E01012227,Stockton-on-Tees 023A,Unable to prosecute suspect
4dfb65133aecd3948604bd2e3d1141259ba3773e101ebf6308203405d0fc4a81,2015-11,Cleveland Police,Cleveland Police,-0.992164,54.582631,On or near MARTON GILL,E01012160,Redcar and Cleveland 007C,Unable to prosecute suspect
f2e90ffd90a51e4a431918f3b4f06f209dc4e98cc7adc1262db424c63605206a,2015-11,Cleveland Police,Cleveland Police,-1.143674,54.572977,On or near BIRCHINGTON AVENUE,E01033471,Redcar and Cleveland 009F,Unable to prosecute suspect
0c61a9acf4a14b4c56a1513d3346b8d893b049104b014854a01bb9df913e74ff,2015-11,Cleveland Police,Cleveland Police,-1.240114,54.570933,On or near PRINCES STREET,E01012039,Middlesbrough 003D,Unable to prosecute suspect
717ecdeb507cfba511fb72972b0c4a7660dd57f74a3ddbc5bee4fcbebea0b37d,2015-11,Cleveland Police,Cleveland Police,-1.215226,54.554005,On or near Hospital,E01012018,Middlesbrough 011A,Unable to prosecute suspect
b03d6f0a9409585d09f71ea204e036fb2bb5e635a06bb73e704c271c584e91b0,2015-11,Cleveland Police,Cleveland Police,-1.103338,54.607869,On or near LIMERICK ROAD,E01012107,Redcar and Cleveland 003D,Unable to prosecute suspect
1afceb35edf5849494c1310fd55b7e01b48ff40def5b9eb3ba5e23955481e637,2015-11,Cleveland Police,Cleveland Police,-1.227687,54.688215,On or near BRAFFERTON STREET,E01011975,Hartlepool 005C,Unable to prosecute suspect
938e5b4a826283e70251bf726662b65522a934090dfe63fe5b21a2760613eece,2015-11,Cleveland Police,Cleveland Police,-1.312770,54.586421,On or near ESK ROAD,E01012193,Stockton-on-Tees 007B,Unable to prosecute suspect
3a9c467a4d9b7dce646a49d8478a5ca5c75831e2136b860dcf9a3c4cb24cdbaf,2015-11,Cleveland Police,Cleveland Police,-1.310417,54.568128,On or near BATH PLACE,E01012266,Stockton-on-Tees 014E,Unable to prosecute suspect
89814200e1f8477841b575ef0e944a2cbde66bdad9ae288c052d492dec503931,2015-11,Cleveland Police,Cleveland Police,-1.215867,54.543170,On or near Supermarket,E01012051,Middlesbrough 014C,Unable to prosecute suspect
7af484ef746ad33d01366bd6511e3671fe1dedc04ebe860b4e9e6678e2da89dd,2015-11,Cleveland Police,Cleveland Police,-1.215825,54.668611,On or near FRENSHAM DRIVE,E01011985,Hartlepool 010A,Unable to prosecute suspect
